id,contents,key word,date
trywish, 日本不是說要送？你不積極去討根本沒人理,嬌生, 111.242.94.116 06/02 18:09 
jiayuan, 政府出面買嬌生不就好了 4趴哭暈,嬌生, 223.136.81.235 06/02 18:09 
JyouItsu, 不是很大聲,嬌生, 223.137.119.81 06/02 18:09 
WeGoYuSheng, 看看四趴畜 藍畜 前幾天跟著死五毛一起高潮的嘴裡,嬌生,   49.216.89.86 06/02 18:09 
trywish, 連韓國都有100萬的嬌生了，誰送的？美國,嬌生, 111.242.94.116 06/02 18:09 
takase, 等等，那之前是喊爽的？,嬌生,   111.83.92.34 06/02 18:09 
nightjoker, 海水退了,嬌生, 140.112.125.65 06/02 18:09 
asked, 我們政府缺那個錢嗎？,嬌生,  114.137.222.3 06/02 18:09 
jyunwei, 所以申請的意思只是請願嗎…,嬌生,118.150.168.234 06/02 18:09 
bigpa, 但重點4 明明政府可以先去買JJ啊 卻沒買,嬌生,  118.165.42.73 06/02 18:09 
trywish, 呢。韓國那種疫苗買一堆都拿到了。美國卻,嬌生, 111.242.94.116 06/02 18:09 
ridecule, 吹破牛皮了齁,嬌生, 114.27.134.112 06/02 18:09 
vintage, 感謝佛光山願意嘗試幫忙 也沒人嘲笑買不,嬌生,  27.53.115.127 06/02 18:09 
berry4011, 幹你的一堆嘴砲仔,嬌生,   111.82.12.95 06/02 18:09 
vintage, 到疫苗但被打臉就乖乖下去 東扯西扯 講話對準,嬌生,  27.53.115.127 06/02 18:10 
trywish, 說台灣沒那麼嚴重，等哪天影響到護國神山,嬌生, 111.242.94.116 06/02 18:10 
bigpa, 主要4鬼島政府只想用國慘 JJ就88惹,嬌生,  118.165.42.73 06/02 18:10 
vintage, 標題,嬌生,  27.53.115.127 06/02 18:10 
a710689, 4趴本來都高潮了 怎麼辦....,嬌生,  124.11.184.18 06/02 18:10 
arumi416, 跟小時候我去攤販前面跟老闆說要一份蛋,嬌生,   61.201.126.3 06/02 18:10 
trywish, 你說嚴不嚴重？全世界晶片受影響好咩。,嬌生, 111.242.94.116 06/02 18:10 
arumi416, 餅然後回頭跟我媽說妳去付錢差不多，笑死XD,嬌生,   61.201.126.3 06/02 18:10 
gb20015, 基督卡佛！！！ 要發動宗教戰爭了嗎？,嬌生,  111.246.57.21 06/02 18:10 
p23j8a4b9z, 蠢吱高潮了 買不到疫苗蠢吱很爽,嬌生,  110.26.100.88 06/02 18:10 
kendiv, 原來只捐錢啊？有錢買不到算政府的錯惹,嬌生,114.136.236.146 06/02 18:10 
JyouItsu, 藥廠：50萬？當我雜貨店？,嬌生, 223.137.119.81 06/02 18:10 
powerworld21, 陳時中表示：小縫隙 晚了 我們也不要了,嬌生,    1.200.15.75 06/02 18:11 
bigpa, 我看4趴仔不如先反用禁用抵制JJ產品,嬌生,  118.165.42.73 06/02 18:11 
jiayuan, 再不支持國產試試看 媽的一堆4趴,嬌生, 223.136.81.235 06/02 18:11 
tai6621, 陳時中一開始就說要政府出面，結果支巴,嬌生,   39.12.68.196 06/02 18:11 
p23j8a4b9z, 蠢吱：買不到疫苗好爽 死的都是柯韓糞,嬌生,  110.26.100.88 06/02 18:11 
tai6621, 毛開始狂洗風向，政府在卡疫苗進來,嬌生,   39.12.68.196 06/02 18:11 
chter, 4%搞不清楚問題，政府有買也簽約了，但現,嬌生,  114.137.11.50 06/02 18:11 
Rolflin, 嗯 蟑螂可以回來了,嬌生,   36.226.97.63 06/02 18:11 
chter, 在球在賣方手上，你罵政府有用？賣方會不會如期如數交貨都是問題，甚至毀約都有可能,嬌生,  114.137.11.50 06/02 18:12 
nightjoker, 說政府卡佛光山的..原來嬌生是側翼啊,嬌生, 140.112.125.65 06/02 18:12 
bigpa, 真的 50W在賣方來看 根本連養都騷不到,嬌生,  118.165.42.73 06/02 18:12 
bryanyang507, 算了 師傅這話題大概今天就結束了,嬌生,223.137.146.215 06/02 18:12 
JOHN117, 本來吹噓捐50萬，現在變成壓著政府去買50萬？,嬌生,   111.253.8.85 06/02 18:12 
inlanyu, 昨天新聞不是黃珊珊叫政府不要擋地方政府,嬌生,111.242.202.108 06/02 18:12 
mp60707, 宗教團體真厲害。按個話就聖光罩頂。還能,嬌生, 49.216.216.144 06/02 18:12 
bigpa, 問題4 目前為止台灣有採購JJ嗎 沒有吧,嬌生,  118.165.42.73 06/02 18:12 
mp60707, 順便潑屎給別人,嬌生, 49.216.216.144 06/02 18:12 
chiangmh, 狗官無能！,嬌生, 61.231.155.166 06/02 18:13 
awenracious, 會不承認還不是某個低能國家害得,嬌生, 111.71.108.202 06/02 18:13 
lrh18, 陳時中早在2月就說很多疫苗掮客了 現在看來,嬌生, 101.137.44.241 06/02 18:13 
brans, 就說不會買了，劇本都寫好了。中共打壓….,嬌生,  110.26.42.218 06/02 18:13 
inlanyu, 買疫苗 那叫先知去買些回來補吧 中國疫苗,嬌生,111.242.202.108 06/02 18:13 
momijichan, 蟑螂終於可以高潮囉,嬌生, 223.138.30.101 06/02 18:13 
lrh18, ..呵呵,嬌生, 101.137.44.241 06/02 18:13 
ptckimo, 同二F,嬌生, 101.137.201.17 06/02 18:13 
bigpa, 那為何台灣從頭到尾都沒有去買JJ why? why,嬌生,  118.165.42.73 06/02 18:13 
way7344, 宗教疫苗真弱,嬌生,    42.73.68.56 06/02 18:13 
inlanyu, 也可以先買來給雙北市民打,嬌生,111.242.202.108 06/02 18:13 
Bensonboyi, 4趴不能高潮了,嬌生,114.137.153.166 06/02 18:13 
allenmusic, 佛光山說謊,嬌生,122.118.127.167 06/02 18:13 
solomonABC, 蟑螂高潮了。難得出來透透氣,嬌生,    42.75.22.62 06/02 18:13 
clala, 就算是慈善機構要捐贈 也是得找當地政府出,嬌生,  111.82.163.72 06/02 18:14 
lrh18, 嬌生生產量不多又只在美國製造 不然以佛光,嬌生, 101.137.44.241 06/02 18:14 
clala, 來一起談,嬌生,  111.82.163.72 06/02 18:14 
lrh18, 山的影響力只能喊50萬?,嬌生, 101.137.44.241 06/02 18:14 
mp5good, 原本說有現貨不是吹得很大聲,嬌生, 114.43.191.233 06/02 18:15 
yzvr, 其實很妙的是，如果民間買疫苗只要政府配合出面就能買到，那之前我們的政府在做什麼？,嬌生,  36.230.12.224 06/02 18:15 
greenbird542, 失智不管啦  就是政府卡的,嬌生, 27.247.230.109 06/02 18:15 
inlanyu, 乾脆買中國疫苗給雙北打 這個由地方政府,嬌生,111.242.202.108 06/02 18:15 
ecllyhpqno19, 不只疫情會傳染，說謊也會,嬌生,  218.166.38.43 06/02 18:15 
inlanyu, 出面就可以了,嬌生,111.242.202.108 06/02 18:16 
nightjoker, 我覺得嬌生是綠共側翼組織,嬌生, 140.112.125.65 06/02 18:16 
lrh18, 在做什麼?不然AZ跟莫德納都臨時跟人家叫貨就來了?,嬌生, 101.137.44.241 06/02 18:16 
Waitaha, 宗教就負責刷存在感啊 又沒那能力,嬌生,   101.12.0.127 06/02 18:16 
phix, 丟給政府就沒下文了,嬌生,  36.227.80.102 06/02 18:16 
airjade, 傻啊，政府就不出面啊，政府要的是高端,嬌生,223.139.109.216 06/02 18:17 
GioGiorvanna, 綠共：爽 可以逼死台灣人了,嬌生, 125.224.82.220 06/02 18:17 
vaiking0120, 那你前幾天說什麼已讀不回,嬌生, 101.10.108.164 06/02 18:17 
lrh18, 就算郭董這件完全順利 你以為人家不用生產不用分配 下個月生給你?,嬌生, 101.137.44.241 06/02 18:17 
isly29, 啊之前不是說有現貨？,嬌生,  118.165.55.58 06/02 18:17 
Nick73418, 所以說捐疫苗是假議題？藥廠根本不跟團,嬌生,   42.77.101.35 06/02 18:17 
ssisters, 聰明 免得沒弄成變成佛光山自己的鍋,嬌生,  121.254.99.35 06/02 18:18 
Nick73418, 體談？！,嬌生,   42.77.101.35 06/02 18:18 
ZIQQ001, 綠共：歡迎捐款,嬌生,      39.12.0.7 06/02 18:18 
ji3g4vul3ck6, 出家人不打誑語？我Play!,嬌生,220.132.189.244 06/02 18:18 
sss1524, 政府就沒有什麼主動積極作為,嬌生, 111.83.111.106 06/02 18:18 
clala, 廠商要的不是一般團體所能提供 如緊急使用核可、提供藥商訴訟豁免保護、承擔疫苗出,嬌生,  111.82.163.72 06/02 18:18 
michael0216, 那你他媽屁話一堆是三小？,嬌生, 36.225.115.140 06/02 18:18 
clala, 錯的損害賠償責任,嬌生,  111.82.163.72 06/02 18:18 
michael0216, 話說那麼滿，是有買到？搏版面而已,嬌生, 36.225.115.140 06/02 18:18 
ssisters, 沒疫苗從頭到尾就是政府的鍋 一堆推文不要推卸責任到想幫忙的人身上,嬌生,  121.254.99.35 06/02 18:19 
becker, 政府還在做多，沒空,嬌生,  183.90.36.180 06/02 18:19 
hanabidsca, 結果印證是佛光山說謊，臉好腫,嬌生,  1.163.198.150 06/02 18:19 
Cecicly, 政府慢慢來噢,嬌生,  101.12.64.109 06/02 18:19 
kenjustice, 民間機構幫全台示範問題出在哪邊了,嬌生, 220.135.145.32 06/02 18:19 
ssisters, 佛光山還需要宣傳？ 不要搞笑了,嬌生,  121.254.99.35 06/02 18:19 
a08155556, 所以那50萬劑的貨現在到底在哪裡？,嬌生,  114.25.159.66 06/02 18:19 
wu1647, 政府不想出面,嬌生,101.137.126.172 06/02 18:19 
aioloslin, 嗯？我記得是說有現貨,嬌生,   27.52.96.209 06/02 18:20 
smallkelp, 國外各大廠都說只跟政府談，大家刷存在,嬌生,  101.10.10.132 06/02 18:20 
inlanyu, 師父跟馬英九等人都有喊中國疫苗 黃珊珊,嬌生,111.242.202.108 06/02 18:20 
smallkelp, 感刷得很夠呢,嬌生,  101.10.10.132 06/02 18:20 
shinobunodok, 人家就盡力了 政府你加油,嬌生,   114.47.84.38 06/02 18:20 
bhirava2014, 我猜美國製疫苗都要政府談啦，高層都喬好了,嬌生,  220.129.61.42 06/02 18:20 
totomo168, 演哪齣 之前說這批的訂單早就下了是要,嬌生, 61.220.222.234 06/02 18:20 
isly29, 成功買到佛光山好棒棒，沒買到政府談不成,嬌生,  118.165.55.58 06/02 18:20 
nikewang, 陳時中會卡你 說佛光山沒有拿到原廠授權,嬌生,   220.93.39.44 06/02 18:20 
totomo168, 捐國外的,嬌生, 61.220.222.234 06/02 18:20 
inlanyu, 又叫政府不要擋地方政府買疫苗 這樣其實,嬌生,111.242.202.108 06/02 18:20 
monkidre, 說政府沒有聯繫原廠的，是不是會被開罰,嬌生,  27.247.162.19 06/02 18:20 
nikewang, 書,嬌生,   220.93.39.44 06/02 18:21 
jfriendtw, 明天高端做多,嬌生,   39.8.129.247 06/02 18:21 
monkidre, ？,嬌生,  27.247.162.19 06/02 18:21 
clala, 廠商賣歸貴 也怕出事不想擔責 再這些疫苗,嬌生,  111.82.163.72 06/02 18:21 
godsparticle, 還以為有買到疫苗送臺灣，結果也沒,嬌生,   49.216.26.16 06/02 18:21 
clala, 都不算商品廠商也無法投保責任險規避,嬌生,  111.82.163.72 06/02 18:21 
godsparticle, 有,嬌生,   49.216.26.16 06/02 18:21 
inlanyu, 很好解決 讓雙北去買中國疫苗給市民打就好啦 由國民黨立委提案 叫DPP立委全滾一邊讓法案通過 這樣就有中國疫苗可以打了,嬌生,111.242.202.108 06/02 18:22 
ken32293355, 佛光山已經幫忙牽線啦，剩下就看dpp了,嬌生, 125.230.186.93 06/02 18:22 
lrh18, 問題是想幫忙的人要誠實吧 講的好像有現貨,嬌生, 101.137.44.241 06/02 18:22 
lp1417, 阿五十萬現貨餒,嬌生,  101.9.189.167 06/02 18:22 
lrh18, 了,嬌生, 101.137.44.241 06/02 18:22 
KEYSOLIDER, 現在對疫苗的心態是 大哥沒有輸  是,嬌生,  111.82.41.195 06/02 18:22 
lyping, 結果只是出嘴 還以為有什麼有力人士 結果,嬌生, 27.242.136.173 06/02 18:22 
KEYSOLIDER, 大哥贏了,嬌生,  111.82.41.195 06/02 18:22 
lyping, 只是作亂,嬌生, 27.242.136.173 06/02 18:22 
ichiro0805, 佛光山輸了,嬌生, 111.71.213.176 06/02 18:22 
lrh18, 嬌生在台灣就有分公司了 何須佛光山牽線?,嬌生, 101.137.44.241 06/02 18:23 
inlanyu, 不是啦 我覺得佛光山這些也是外行像先知,嬌生,111.242.202.108 06/02 18:23 
ChenDotQ, 果然虎頭蛇尾和張亞中一樣。,嬌生,111.246.128.101 06/02 18:23 
inlanyu, 等人一樣被掮客給騙了 都可以簽了就有現貨 佛光山這個應該原來是好心 結果實際上,嬌生,111.242.202.108 06/02 18:24 
Leaflock, 阿現貨咧,嬌生,  101.9.175.115 06/02 18:24 
inlanyu, 去做卻發現還是沒有現貨而已,嬌生,111.242.202.108 06/02 18:24 
kissa0924307, 所以政府要談了沒？？,嬌生, 36.234.206.117 06/02 18:24 
phix, 卡文件啊 超爛,嬌生,  36.227.80.102 06/02 18:25 
ycjcsie, 佛光山疫苗要用冥想的方式施打,嬌生,  114.36.137.61 06/02 18:25 
Jetame, 就買不到啊 有訂單還要政府出面 鄉民邏輯,嬌生,118.169.133.224 06/02 18:25 
smilesunday, 超前部屬先罵政府，然後你說買不到?,嬌生,  150.117.70.80 06/02 18:25 
Mulice0926, 八卦失智列車繼續開,嬌生,   27.52.72.185 06/02 18:25 
jokc7839, 這樣不就說明政府都沒在做事,嬌生, 223.138.134.39 06/02 18:25 
SodaMan, 所以勒到底是政府不願出面?還是沙小問題?,嬌生,   1.34.166.149 06/02 18:25 
ycjcsie, 而且不會有副作用,嬌生,  114.36.137.61 06/02 18:26 
bmwang, 阿北有管道 別怕,嬌生,  42.74.159.115 06/02 18:26 
smilesunday, 你叫PTT的疫苗專家們怎麼辦?,嬌生,  150.117.70.80 06/02 18:26 
Jetame, 空氣訂單 人人手上都有一張,嬌生,118.169.133.224 06/02 18:26 
inlanyu, 我覺得目前比較可以的就國民黨跟先知在喊,嬌生,111.242.202.108 06/02 18:26 
tlcw, 用喊的真的好簡單喔,嬌生,   27.247.74.89 06/02 18:26 
impixels, 一堆賤畜不是認為買疫苗跟得來速一樣，白癡,嬌生, 218.161.58.159 06/02 18:26 
SundayPeople, 3小,嬌生,  27.246.62.190 06/02 18:26 
inlanyu, 的中國疫苗 DPP政府就放手讓KMT立委去提,嬌生,111.242.202.108 06/02 18:26 
janky, 到底是誰說有現貨 白開心一場 ==,嬌生,   61.230.54.38 06/02 18:26 
stank1240, 買一年結果沒買到 連越南都快有了,嬌生,220.136.201.193 06/02 18:27 
inlanyu, 案通過中國疫苗在台灣使用 DPP反對就不要,嬌生,111.242.202.108 06/02 18:27 
ssisters, 反正疫苗沒進來就是你政府的鍋 沒人會,嬌生,  121.254.99.35 06/02 18:27 
ycjcsie, 防護力百分百 超越國際大廠 因為有佛祖加,嬌生,  114.36.137.61 06/02 18:27 
inlanyu, 投反對票就好 讓柯師父跟KMT去買中國疫苗,嬌生,111.242.202.108 06/02 18:27 
ssisters, 忘記責任歸屬是誰,嬌生,  121.254.99.35 06/02 18:27 
ycjcsie, 持,嬌生,  114.36.137.61 06/02 18:27 
inlanyu, 給想打的人試看看就好了 這樣也沒爭議,嬌生,111.242.202.108 06/02 18:28 
weidisue, 說有現貨 真的笑死人了 口頭說說而已,嬌生,  182.233.0.147 06/02 18:28 
hohoman, 時中坐著等原廠來申請啊！傲慢又無能,嬌生,  110.30.65.178 06/02 18:28 
ssisters, 民間好心幫你牽線 你政府有給服務費嗎？沒有就滾遠點,嬌生,  121.254.99.35 06/02 18:29 
realasam, 二樓不要不信因果,嬌生,  106.1.118.174 06/02 18:29 
E04UrMoM, 如果只是想出錢，一開始就說清楚，結果被笑話了，難怪會被酸現貨呢？還以為有什麼能力可以先拿到，真是很廢！,嬌生,   42.73.53.231 06/02 18:29 
SodaMan, 挖 這篇刷新我三觀，沒買到一堆蟑螂高潮,嬌生,   1.34.166.149 06/02 18:31 
typepeter, 果然是嘴的,嬌生,  1.164.181.112 06/02 18:31 
hotfeer, 所以我們的政府沒有接洽過的意思??,嬌生,118.169.161.193 06/02 18:32 
caesers, 蟑螂集結很開心喔？ 乖乖去打你們的高端,嬌生,  49.216.90.184 06/02 18:32 
SodaMan, 原廠說只跟政府談，OK 那政府去談了嗎?,嬌生,   1.34.166.149 06/02 18:32 
KEYSOLIDER, 疫苗進來說的跟真的一樣,嬌生,  111.82.41.195 06/02 18:32 
SodaMan, 甩鍋的理直氣壯欸,嬌生,   1.34.166.149 06/02 18:32 
caesers, 奇怪 沒疫苗蟑螂開心三小,嬌生,  49.216.90.184 06/02 18:33 
ycjcsie, 我要捐給政府一箱水果 但是水果還沒種 政,嬌生,  114.36.137.61 06/02 18:33 
Sammingy, 看來只有郭董那條線比較可靠,嬌生,   101.9.98.177 06/02 18:33 
Liaocavalier, 昨天說有錢就買的到 4%仔 去哪了？,嬌生,   101.12.90.43 06/02 18:33 
ycjcsie, 府要負責養大 否則就是在卡我,嬌生,  114.36.137.61 06/02 18:33 
stank1240, 蟑螂自己也沒疫苗打 這麼爽幹嘛 不理,嬌生,220.136.201.193 06/02 18:33 
ilove30and, 4趴不是覺得和買菜一樣簡單？,嬌生,118.166.127.241 06/02 18:33 
elic2577, 你這不就屁話？,嬌生, 114.32.194.155 06/02 18:33 
ssisters, 沒有佛光山接洽牽線 你政府還睡死在沙發裡啦。政府選前給的承諾才叫嘴翻天,嬌生,  121.254.99.35 06/02 18:33 
fifi0828, 就是沒買到啊,嬌生, 58.114.200.154 06/02 18:34 
SodaMan, 誰覺得簡單啊，你大DPP不出面甩給其他人,嬌生,   1.34.166.149 06/02 18:34 
geige, 就是政府八九月再處理的意思,嬌生,   1.200.120.62 06/02 18:34 
hotfeer, 他們染疫就不會講這種話了。,嬌生,118.169.161.193 06/02 18:34 
yeng1217, 政府就不想出面啊～蟑螂出動囉,嬌生,    42.72.21.62 06/02 18:34 
garyyang36, 一堆智障以為買疫苗跟買菜一樣簡單,嬌生,  122.121.12.75 06/02 18:34 
jacky844a, 到底誰說現貨的==,嬌生,115.165.237.173 06/02 18:34 
Achillies, 啊說好的50萬都是騙？ 佛光山講清楚喔！ 出家人不打誑語,嬌生,   101.10.93.98 06/02 18:35 
lrh18, CDC之前就講嬌生優先提供給COVAX了 這樣覺得有談沒談?,嬌生, 101.137.44.241 06/02 18:35 
BJ0912, 涼了 有政府沒疫苗,嬌生,  111.71.93.183 06/02 18:35 
k0122k, 哈哈哈哈！四趴仔要見笑轉生氣了辣,嬌生,   218.161.24.4 06/02 18:35 
j198811, 嘴巴買疫苗都很快啊！真的到港的呢？,嬌生, 114.137.146.23 06/02 18:35 
e33554431, 本來就是中央的事情 跳出來出錢還要被酸 蟑螂真是只出一張嘴,嬌生,  110.30.112.90 06/02 18:36 
capser, 吳子嘉：政府不幫大家買疫苗,嬌生, 123.194.179.51 06/02 18:36 
lrh18, 佛光山根本沒有接洽嬌生 比較像是掮客來談.,嬌生, 101.137.44.241 06/02 18:36 
capser, https//youtu.be/JewyWRONCdA,嬌生, 123.194.179.51 06/02 18:36 
lrh18, .,嬌生, 101.137.44.241 06/02 18:36 
ssisters, 人家還願意上街去找貨 不像政府寧願家裡每天死人也只想待在沙發上抬槓,嬌生,  121.254.99.35 06/02 18:36 
claymath, 果然還是沒有 嗚嗚嗚嗚 我們都是韭菜盒,嬌生,   42.73.15.181 06/02 18:36 
mmchen, 可是政府有跟沒有差不多,嬌生,    39.13.10.13 06/02 18:36 
hsianyun, 當初有人爆料說佛光山有現貨是怎樣？,嬌生, 114.29.243.143 06/02 18:37 
Liaocavalier, 昨天說有錢就買的到。4%仔去哪了？,嬌生,   101.12.90.43 06/02 18:37 
OAVAYAVAO, 八卦版失智列車 班班客滿,嬌生,  1.200.169.149 06/02 18:38 
lrh18, 掮客跟他們說可跟原廠談有現貨 結果佛光山啥都沒談到,嬌生, 101.137.44.241 06/02 18:38 
webonomics, 柯韓粉要轉彎囉,嬌生, 223.136.94.112 06/02 18:38 
ji3g4vul3ck6, https//newtalk.tw/news/view/2021-06-02/583153,嬌生,220.132.189.244 06/02 18:38 
Erevus20, 又一個嘴砲買疫苗的，早就說不是錢的問,嬌生,  101.12.47.201 06/02 18:38 
ycjcsie, 我要捐一噸牛肉給政府 但是牛還沒開始養,嬌生,  114.36.137.61 06/02 18:38 
valiant01, 說得容易做得難,嬌生,    49.216.88.2 06/02 18:38 
ycjcsie, 政府要負責找牛並且養大 否則就是在卡牛,嬌生,  114.36.137.61 06/02 18:39 
Erevus20, 題，是供貨的問題，你出錢是有個屁用？,嬌生,  101.12.47.201 06/02 18:39 
Hirano, 怎麼有一堆嫌AZ的在捧嬌生啊，嬌生比AZ還,嬌生,  42.75.106.160 06/02 18:39 
ycjcsie, 肉,嬌生,  114.36.137.61 06/02 18:39 
Yanpos, 哈哈哈成功搏版面，笑死,嬌生,    39.11.39.99 06/02 18:39 
Erevus20, 你比政府有錢嗎？,嬌生,  101.12.47.201 06/02 18:39 
Hirano, 弱欸,嬌生,  42.75.106.160 06/02 18:39 
whu328, 啊不是有貨？,嬌生,118.169.222.237 06/02 18:39 
ji3g4vul3ck6, https//reurl.cc/xGg8ge,嬌生,220.132.189.244 06/02 18:39 
lrh18, 如果只要有錢就能買 比台灣有錢的多的是,嬌生, 101.137.44.241 06/02 18:39 
audy, 唉~~政府快接手完成這個美事吧,嬌生,  1.162.224.159 06/02 18:39 
n613011, 佛光山先噓 作秀,嬌生, 111.82.177.234 06/02 18:39 
Nexus5X, 笑死 4%失智列車又一台,嬌生,  49.216.76.209 06/02 18:39 
