contents,key word
八卦的話有個板友好像會每天PO全球概況,Moderna
估狗那是全體哦  包18歲以下的數據,Moderna
根據加拿大的資料 輝瑞碰到Delta的效果非常,Moderna
差 比AZ還差 所以沒什麼好意外的,Moderna
英國跟美國Delta都佔90%以上 所以病毒株的,Moderna
種類是一樣的 可以不用去想這件事情,Moderna
不過講真的 這兩個國家接種疫苗的比率不夠,Moderna
高 所以沒甚麼可比性 除非你知道染疫者,Moderna
或是死亡者中完整接種疫苗的比例,Moderna
A  怎麼我看到的新聞跟你不一樣y,Moderna
其他國家新聞說BNT還有五六成 有比AZ差嗎,Moderna
我不是有說加拿大的資料嗎...,Moderna
https//tinyurl.com/ttcy4vwv,Moderna
以色列只有輝瑞跟莫德納 沒有AZ的數據,Moderna
不同環境我覺得不能比 所以我都是拿同國家,Moderna
一劑輝瑞還有五六成 對啊 啊AZ一劑更高啊XD,Moderna
我查了一下新聞 都說二劑BNT比AZ好啊,Moderna
英國不是一直解解封封，美國是全解吧,Moderna
這些疫苗防重症的都是9x%的  我猜美國可能,Moderna
慢性病比例高,Moderna
因為美國很多州的施打率都不同 尤其共,Moderna
和黨州更低 要看案例是不是主要發生在,Moderna
施打率低的州,Moderna
他們有在打小孩嗎  還是還在做實驗,Moderna
喔我懂了 我給的數據沒有兩劑AZ的情況沒錯,Moderna
人口數差這麼多是要比什麼,Moderna
所以結論要改成「一劑AZ效果比一劑輝瑞好」,Moderna
病死率跟人口數沒什麼關係啊 主要看盛行率,Moderna
美國各州施打意願就有差 當地民情不同,Moderna
要看一劑的接種率，美國的一劑接種率沒有英,Moderna
國高，更不用說英國65歲以上的兩劑接種率高,Moderna
達80%以上。,Moderna
英國的疫苗接種策略就是把高風險都先顧起來,Moderna
，這樣醫療資源就能夠維持住，但美國比較偏,Moderna
向於自由選擇打或不打,Moderna
美國很多人不打疫苗,Moderna
我看了新聞我要修正小孩得了不會死的說法,Moderna
說有一些有免疫力問題的小孩得了還是可能會,Moderna
死,Moderna
https//i.imgur.com/lhK2guw.jpg 英國小鎮,Moderna
英國最近感染的都年輕人，歐國盃群聚？,Moderna
https//i.imgur.com/PhMNCgX.jpg,Moderna
看上圖，感覺跟疫苗種類無關。,Moderna
查完資料。補個噓,Moderna
專板比八卦政黑還沒用,Moderna
圖都給你了，網址不會google嗎？,Moderna
死亡率差十倍，想也知道不是疫苗效力的問題,Moderna
英國疫苗評估報告 https//reurl.cc/R0Qbj6,Moderna
我沒去找美國的就是 主要想看AZ vs BNT,Moderna
英國的az與輝瑞bnt都打非常多喔,Moderna
https//i.imgur.com/qAkMuHB.jpg 新聞報導,Moderna
英國蓋牌,Moderna
先去比打了一劑population的比例，再去,Moderna
看看年齡族群的分佈。,Moderna
拜託你看一下人口數好嗎,Moderna
打疫苗=不會確診這個概念是哪個智,Moderna
障教出來的?,Moderna
你沒打到點，今天大家不爽就是自稱一線,Moderna
結果一堆人被打臉,Moderna
亡羊補牢在哪？5月爆發至今一劑都沒加,Moderna
爆發錢不買OK，5月過了、6月了過了ㄏ,Moderna
大家不想打的一直只有az吧,Moderna
政府對應變種病毒完全失策 尤其是疫苗這塊,Moderna
結果做意願 讓更多人知道大家搶打莫,Moderna
亡羊補牢在哪? 完全看不出來,Moderna
700多條人命耶！雲淡風輕？,Moderna
不用幫政府找理由超前部署牛皮都吹破了,Moderna
世界怎麼跟得上台灣,Moderna
亡羊補牢作法就是當乞丐  我懂,Moderna
要帶風向買到BNT是政府功勞? 當大家白癡嗎?,Moderna
可以要到國家馳援也要被酸、真的怎樣都要靠,Moderna
腰，動輒得咎,Moderna
很多人想打mrna 現在門又關起來 年輕人,Moderna
也不適合打AZ 且效力又低,Moderna
合作買?我誤會了甚麼嗎,Moderna
廢到笑 還沒醒啊,Moderna
擋BNT疫苗購買，應該是下流政府才對。,Moderna
bnt是企業家買的甘政府屁事 死了700多,Moderna
真的合作6月初郭一提馬上開會同意才是,Moderna
人無知無覺 總統只對高端股價和拜登的,Moderna
狗有反應 我們政府哪來的二流 根本下流,Moderna
擋人民自助買疫苗，應該是三流政府,Moderna
沒GG出來大概還在吵BNT支那加料貨,Moderna
不入流拉,Moderna
買疫苗是政府的責任 搞到人民要自助已,Moderna
經夠爛了 還擋 擋完又收割邀功 噁不噁,Moderna
不要忘之前阿中怎麼跳針說要那個資料,Moderna
bnt是郭董台積捐的好嗎政府合作了什麼？,Moderna
跳到郭和GG買到了出來邀功 慈濟要買還跳,Moderna
亡羊補牢個屁 我們台灣又不是沒錢買疫苗,Moderna
偉大時鐘都說疫苗夠了誰跟你加購莫,Moderna
結果來拿企業捐贈當政績,Moderna
慈濟現在不給買 KMT要買不給買 你說合作?,Moderna
亡羊補牢也是靠日本送那些AZ,Moderna
民間買的叫做政府亡羊補牢？,Moderna
三流政府,Moderna
廢文,Moderna
和民間合作？是政府擺爛民間才不得不自發的,Moderna
好嗎？講的好像多積極在處理一樣,Moderna
才不是合作 是被迫,Moderna
擺爛政府讓你們拼群體免疫,Moderna
卡不住了放行原來是政府和郭董合作？,Moderna
天空獅的文章去問棒球人就知道水準,Moderna
https//i.imgur.com/onDE7nM.jpg,Moderna
疫情尾聲??那變種病毒是什麼,Moderna
八流吧  不加買,Moderna
靠人家捐的算政府亡羊補牢？,Moderna
亡羊補牢?我怎麼看到都是民間企業在補政,Moderna
府的漏洞,然後一堆政客出來收割和講幹話
工三小?低能政府連抄國外答案都不會!幹,Moderna
真的有積極做事還要等郭董送? 同意購買就,Moderna
很了不起了? 繳稅那麼多 疫苗都要別人送?,Moderna
還真的把民間買的都算成自己的功勞跟規,Moderna
劃 厲害了我的黨,Moderna
國外打完疫苗就會要求要有疫苗證明才,Moderna
能入境 你1500萬有個屁用,Moderna
和台積電鴻海合作買BNT???真好意思講,Moderna
,Moderna
疫情爆發打死不買美國疫苗 狂買高端,Moderna
這叫懂亡羊補牢? 484哪裡有誤會,Moderna
原本要打高端的都不要跑 等最後高端出來,Moderna
B懶叫。綠共自己擋疫苗牽拖中共不賣,Moderna
人家可能都打完了還等你高端咧 嘴巴支持,Moderna
死700個以後看不行了趕快找人去買,Moderna
高端吃的肥滋滋的 操,Moderna
你說錯了，陳部長自己說去年覺得200,Moderna
0萬外國疫苗加1000萬國產就夠了，剩,Moderna
下不足的量呢？當然是由國產補足，你,Moderna
還多算了,Moderna
再來從他們的應變態度就不難發現，原,Moderna
本這波疫情爆發他們還是要撐到國產，,Moderna
後來是因為民怨四起，還有怕國產扛不,Moderna
住變種病毒，才開始放國外疫苗,Moderna
甚麼都沒做也敢放開3+11 這資進黨挺屌的,Moderna
再來要撐到國產也不夠實際.515三級開始,Moderna
要撐到國產疫苗出來要到八月.這幾個月3級,Moderna
整個台灣經濟會噴多少?想這樣賭也是屌,Moderna
沒有喔 莫德納500萬是BNT買不到才補的,Moderna
這是政府自己說的,Moderna
所以不管是BNT或莫德納 政府就只想買總,Moderna
共500萬劑而已,Moderna
現在日本美國塞一堆來 才打亂政府護航,Moderna
國產的計畫,Moderna
政府要護航國產就叫側翼乖乖打國產就好啦,Moderna
像那個焦糖整天嚷著要高端 結果看到az還,Moderna
不是馬上脫褲子巴過去舔 有夠噁心的...,Moderna
加速審查？已經七月中，連AZ都有人不打了,Moderna
有差嗎？ 不打就不打 高端上來也沒多少人,Moderna
會打,Moderna
菸粉只是嘴巴講講 不會有多少人真的打高,Moderna
端,Moderna
我覺得，Moderna是用來補BNT缺口的,Moderna
所以訂了500萬之後就沒有追加,Moderna
也因此大家吵BNT的時候政府無動於衷,Moderna
因為他們的認知是BNT的缺額補起來了,Moderna
沒必要加購,Moderna
不過民間開始要購買疫苗時，政府就,Moderna
應該積極加購，如果當時就訂2000萬,Moderna
Moderna，不論有沒有現貨，民間要,Moderna
自購的正當性至少減少一半以上,Moderna
h,Moderna
t,Moderna
t,Moderna
p,Moderna
s,Moderna
https//bit.ly/36BAn1b,Moderna
沒疫苗還開3+11，英毛說防疫好???,Moderna
想說到時候沒民眾打國產怎麼辦，只有做二期,Moderna
送給窮國人家也不收,Moderna
https//i.imgur.com/RYq5WF6.jpg,Moderna
這購買量根本不夠第二劑在建議間隔打滿,Moderna
噁心的要死 什麼鳥政府 邊境爛疫苗也爛,Moderna
如意算盤是全打高端,Moderna
國難當頭只想著用國產疫苗發大財,Moderna
現在看來有國產不是就可以不用受制,Moderna
於他國？我還是支持國產要發展的，,Moderna
現在看來疫苗可以算是戰略物資,Moderna
6樓正解,Moderna
4樓大錯特錯。五月爆發以來 政府根本絲,Moderna
毫沒有加買國外疫苗的意思！,Moderna
還嫌你人民自購打亂國產的銷售 才拼命,Moderna
卡郭董跟所有其他人,Moderna
每次聽到政府要對國產疫苗<加速審查>就,Moderna
感覺真搞笑！,Moderna
去年武漢肺炎剛開始時 各國就打算開始自,Moderna
製疫苗,Moderna
其中也包含台灣的dpp政府，到現在所有各,Moderna
國各廠牌的疫苗 都已經陸續在市面上都可,Moderna
以看到買到,Moderna
就你們家國產高端及聯亞最機掰遲遲生不,Moderna
出來,Moderna
直接3級警戒毀大家的生計 不就好棒棒？,Moderna
你們自己廢就別怪別人不挺你們~,Moderna
在3級警戒下被你們犧牲迫使停業的各勞工,Moderna
在3級警戒下被你們犧牲迫使停業的各勞工,Moderna
們 沒工作沒錢沒收入,Moderna
你們這些只會躲在辦公室吹冷氣的狗官知,Moderna
道他們的痛嗎！,Moderna
國產龜速研發自作孽怪誰~你們dpp自找的,Moderna
https//i.imgur.com/r2DnnDm.jpg,Moderna
推,Moderna
買不到疫苗 可以買股票啊,Moderna
代工也不做 台灣不是沒技術代工做起來不就,Moderna
中國用政治因素去干擾疫苗 真混帳zzz,Moderna
有了 整天大內宣 這種怎麼不去做,Moderna
叫那些網路公關通通去站產線啊,Moderna
買股?https//m.imgur.com/NkiZhwg,Moderna
可是 偉大的黨 超前部署。應該更容易提早,Moderna
拿到 不是嗎？,Moderna
所以為什麼台灣都沒代工,Moderna
老娘不要,Moderna
剛好買國產呀…..,Moderna
可是一開始台灣沒有3+11 是有時間可以等,Moderna
的,Moderna
推理由～,Moderna
党不給的 你不能要,Moderna
https//i.imgur.com/1VEeIDw.jpg,Moderna
有預算 卻買不到疫苗? 呵呵 護國產嗎,Moderna
Moderna今年產量10億，明年30億,Moderna
支那人滾,Moderna
其實也無所謂 加拿大一樣訂一堆莫德納,Moderna
交期拉長而已 加拿大各種都訂一堆 所以,Moderna
疫苗供應沒有太大風險,Moderna
預計七月到貨量就夠加拿大所有人口 之,Moderna
後就看是補第三劑還是做外交,Moderna
現在加拿大不用AZ 所以全都給COVAX但也,Moderna
不影響疫苗接種計畫,Moderna
又在輝瑞產量第一，把默克等放哪去了,Moderna
雖然莫德納沒有輝瑞大，不過當買不,Moderna
到BNT時，也應該加買莫德納而不是就,Moderna
放著都不加買慢慢等人家交給重要的,Moderna
客戶後再慢慢配給你。,Moderna
mRNA也不是一定 天知道有什麼長期副作用,Moderna
亂講 哪裡跟得上台灣,Moderna
鬧鐘：世界要跟上台灣,Moderna
連mRNA發明者都出門喊不要打,Moderna
明明就加買國產了，不要太不滿,Moderna
我看到時候第二劑莫德納要怎麼生出來,Moderna
鄉民不震怒的話 全台灣人都有國慘能,Moderna
打了,Moderna
醒一醒好不好 當初2000萬直接改200萬,Moderna
就知道要完國慘了,Moderna
連讓郭董跟gg買都還卡 成這樣 哪可能多,Moderna
買莫德納,Moderna
當初政府的想法是買不到BNT就加購國產,Moderna
你說得超好…BNT跟莫德那伯仲之間，BNT沒了,Moderna
應該直接轉單莫德那。,Moderna
讓這個顛三倒四的咖小擔任大位 真是台,Moderna
灣有史以來最大的災難,Moderna
鬼才知道資進黨腦子裡裝啥 今年啥都沒幹,Moderna
正事 倒是破事搞一堆 諾富特跟3+11破口,Moderna
疫苗愛買不買 高端一爆炸馬上記者會狂開,Moderna
去年防疫資優生 今年防疫8+9.您娘咖好咧,Moderna
https//i.imgur.com/jwy2RDg.jpg,Moderna
垃圾人渣低能賤畜禍國殃民DPP党去死!幹,Moderna
投垃圾都比dpp好,Moderna
下次投西瓜,Moderna
看到az戰隊，完全不想投kmt,Moderna
投西瓜都比投kmt好,Moderna
看到AZ戰隊 只好含淚DPP,Moderna
az戰隊真的hen會,Moderna
又要淚投DPP了阿，執政黨很會,Moderna
化緣 你M,Moderna
食藥署全部莫德納，然後DPP打高端？,Moderna
你是在說總統是尼姑嗎?不然怎用化緣,Moderna
https//i.imgur.com/akmNJhQ.jpg,Moderna
我都念ikea,Moderna
馬德吶,Moderna
馬邦德,Moderna
一 ㄎ一 一ㄚ,Moderna
我都唸摳斯摳,Moderna
扣-死-口,Moderna
發啊，但台灣有自己的唸法,Moderna
摸ㄉㄟ兒那,Moderna
不都寫中文莫德納了, 還不會唸哦
我都唸買不到,Moderna
瑪丹娜,Moderna
是IKEA不是IKEA,Moderna
罵的娜,Moderna
https//youtu.be/_PGb7YLrieE,Moderna
IKEA,Moderna
會唸有差嗎? 你以為一般肥宅打的到??,Moderna
President Xi,Moderna
下午兩點多那位，發音超爛,Moderna
壓咩爹,Moderna
英式重音留在o忽略r 美式重音移到e要有r,Moderna
摸到那,Moderna
我都唸代號MRNA,Moderna
磨爹哪,Moderna
摸德納,Moderna
摸爹摸得都聽過,Moderna
不就默德雷德,Moderna
磨妮卡,Moderna
莫德雷德,Moderna
摳斯摳,Moderna
摸滴納,Moderna
IKEA,Moderna
大笨鐘唸得很糞,Moderna
下午兩點那位不是不會英文嗎,Moderna
我都念MODERNA,Moderna
某爹哪,Moderna
莫德爾納,Moderna
我都念瑪丹娜,Moderna
我都念costco,Moderna
莫爹娜感覺是法文發音,Moderna
嗡嘛呢唄咪吽,Moderna
ModeRna,Moderna
某德ㄦ那,Moderna
馬的那,Moderna
摸德兒那,Moderna
瑪德蓮好吃,Moderna
拜託不要那邊某ㄉㄟ某ㄉㄟ台灣人英文爛豹,Moderna
請愛用youglish.com,Moderna
biontech 也是亂念一通,Moderna
不只下午兩點那位 有些醫藥記者也亂念,Moderna
又是猴吶～～～～,Moderna
我老闆美國人 他唸某得兒哪,Moderna
kawabonka,Moderna
某爹嚕,Moderna
正確唸法比較接近 麼derㄋ,Moderna
5月回台前在美國聽老外都是這樣念啦,Moderna
謀爹兒吶 自己調整啊,Moderna
馬的啦,Moderna
モデルナ,Moderna
魔神納,Moderna
摩登A,Moderna
重音在mo,Moderna
兩點那位唸modemna,Moderna
是不是三十年前打B打太多？,Moderna
認真.   某(ˇ) der( ) 哪(·),Moderna
魔神仔,Moderna
Eighty-six,Moderna
莫徳兒那,Moderna
莫急莫慌莫害怕,Moderna
媽的那,Moderna
我都念摸蜊仔,Moderna
,Moderna
伊key 亞,Moderna
米國新聞念 哞der吶,Moderna
摸到懶,Moderna
摸爹兒哪,Moderna
englishit,Moderna
為什麼是你決定問題來了沒,Moderna
針頭的問題了 你可能沒,Moderna
多留一個給特權打啊,Moderna
黨說的算,Moderna
每個針頭都有殘留大概100ul,Moderna
一百根管子裡面的殘劑，加起來的數量的確,Moderna
蠻大的。,Moderna
客家精神，今天就講過了，不要勉強,Moderna
現在莫德納比AZ還多了，你打到AZ比,Moderna
較難,Moderna
公文要跑三個月啦！請耐心等待,Moderna
